STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,STAT_DIV_TAX,Overall statutory tax rates on dividend income,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,27.99424,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,48.16,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,46.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,46.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,46.5625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,46.6176,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,46.55,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,46.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,46.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,46.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,49.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,51.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NOR,Norway,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,27.99424,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,61.039718,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,59.137139,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,57.448561,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,55.97251,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,54.949573,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,54.809551,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,50.507971,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,50.224142,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,47.83692,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,46.8392,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,48.159143,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,48.079017,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,49.52139,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,51.174953,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,51.174953,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,51.491086,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,55.538803,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,55.508475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,55.587328,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,55.490683,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,55.266256,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,55.223797,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,55.241994,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CAN,Canada,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,55.241994,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,44.64,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,53.88512,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,49.471172,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,49.471172,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,49.471172,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,48.724375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,48.724375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,48.724375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,48.724375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,46.39045,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,47.78896,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,47.78896,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,51.031684,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,51.031684,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,51.031684,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,51.031684,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,51.031684,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,52.88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,56.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,56.702675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,56.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,59.36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,59.36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,KOR,Korea,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,58.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,50.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,50.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,50.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,50.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,50.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,45.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,AUT,Austria,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,44.9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,64.97843,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,64.97843,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,64.97843,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,48,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,37,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,39.99,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,38.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,39.99,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,46.45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,TUR,Türkiye,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,48.075,,A,,PC,Percentage,0,Units,,
